,bpd,committee_size,extension,latency,minerblocksize
14183,14.0,64.0,syncorazor,5.0,10.0
14184,65.0,64.0,syncorazor,5.0,10.0
14185,116.0,64.0,syncorazor,5.0,10.0
14186,84.0,64.0,syncorazor,5.0,10.0
14187,51.0,64.0,syncorazor,5.0,10.0
14188,52.0,64.0,syncorazor,5.0,10.0
14189,54.0,64.0,syncorazor,5.0,10.0
14190,118.0,64.0,syncorazor,5.0,10.0
14191,22.0,64.0,syncorazor,5.0,10.0
14192,10.0,64.0,syncorazor,5.0,10.0
14193,66.0,64.0,syncorazor,5.0,10.0
14194,104.0,64.0,syncorazor,5.0,10.0
14195,17.0,64.0,syncorazor,5.0,10.0
14196,49.0,64.0,syncorazor,5.0,10.0
14197,75.0,64.0,syncorazor,5.0,10.0
14198,18.0,64.0,syncorazor,5.0,10.0
14199,18.0,64.0,syncorazor,5.0,10.0
14200,73.0,64.0,syncorazor,5.0,10.0
14201,77.0,64.0,syncorazor,5.0,10.0
14202,15.0,64.0,syncorazor,5.0,10.0
14203,53.0,64.0,syncorazor,5.0,10.0
14204,65.0,64.0,syncorazor,5.0,10.0
14205,108.0,64.0,syncorazor,5.0,10.0
14206,126.0,64.0,syncorazor,5.0,10.0
14207,117.0,64.0,syncorazor,5.0,10.0
14208,80.0,64.0,syncorazor,5.0,10.0
14209,122.0,64.0,syncorazor,5.0,10.0
14210,81.0,64.0,syncorazor,5.0,10.0
14211,121.0,64.0,syncorazor,5.0,10.0
14212,129.0,64.0,syncorazor,5.0,10.0
14213,50.0,64.0,syncorazor,5.0,10.0
14214,58.0,64.0,syncorazor,5.0,10.0
14215,117.0,64.0,syncorazor,5.0,10.0
14216,51.0,64.0,syncorazor,5.0,10.0
14217,80.0,64.0,syncorazor,5.0,10.0
14218,50.0,64.0,syncorazor,5.0,10.0
14219,11.0,64.0,syncorazor,5.0,10.0
14220,56.0,64.0,syncorazor,5.0,10.0
14221,66.0,64.0,syncorazor,5.0,10.0
14222,8.0,64.0,syncorazor,5.0,10.0
14223,52.0,64.0,syncorazor,5.0,10.0
14224,118.0,64.0,syncorazor,5.0,10.0
14225,87.0,64.0,syncorazor,5.0,10.0
14226,77.0,64.0,syncorazor,5.0,10.0
14227,57.0,64.0,syncorazor,5.0,10.0
14228,108.0,64.0,syncorazor,5.0,10.0
14229,128.0,64.0,syncorazor,5.0,10.0
14230,120.0,64.0,syncorazor,5.0,10.0
14231,19.0,64.0,syncorazor,5.0,10.0
14232,50.0,64.0,syncorazor,5.0,10.0
14233,82.0,64.0,syncorazor,5.0,10.0
14234,83.0,64.0,syncorazor,5.0,10.0
14235,130.0,64.0,syncorazor,5.0,10.0
14236,129.0,64.0,syncorazor,5.0,10.0
14237,117.0,64.0,syncorazor,5.0,10.0
14238,55.0,64.0,syncorazor,5.0,10.0
14239,17.0,64.0,syncorazor,5.0,10.0
14240,120.0,64.0,syncorazor,5.0,10.0
14241,15.0,64.0,syncorazor,5.0,10.0
14242,77.0,64.0,syncorazor,5.0,10.0
14243,106.0,64.0,syncorazor,5.0,10.0
14244,88.0,64.0,syncorazor,5.0,10.0
14245,64.0,64.0,syncorazor,5.0,10.0
14246,14.0,64.0,syncorazor,5.0,10.0
14247,64.0,64.0,syncorazor,5.0,10.0
14248,119.0,64.0,syncorazor,5.0,10.0
14249,86.0,64.0,syncorazor,5.0,10.0
14250,48.0,64.0,syncorazor,5.0,10.0
14251,50.0,64.0,syncorazor,5.0,10.0
14252,52.0,64.0,syncorazor,5.0,10.0
14253,115.0,64.0,syncorazor,5.0,10.0
14254,20.0,64.0,syncorazor,5.0,10.0
14255,12.0,64.0,syncorazor,5.0,10.0
14256,69.0,64.0,syncorazor,5.0,10.0
14257,109.0,64.0,syncorazor,5.0,10.0
14258,19.0,64.0,syncorazor,5.0,10.0
14259,51.0,64.0,syncorazor,5.0,10.0
14260,80.0,64.0,syncorazor,5.0,10.0
14261,20.0,64.0,syncorazor,5.0,10.0
14262,20.0,64.0,syncorazor,5.0,10.0
14263,77.0,64.0,syncorazor,5.0,10.0
14264,79.0,64.0,syncorazor,5.0,10.0
14265,16.0,64.0,syncorazor,5.0,10.0
14266,49.0,64.0,syncorazor,5.0,10.0
14267,68.0,64.0,syncorazor,5.0,10.0
14268,107.0,64.0,syncorazor,5.0,10.0
14269,130.0,64.0,syncorazor,5.0,10.0
14270,116.0,64.0,syncorazor,5.0,10.0
14271,82.0,64.0,syncorazor,5.0,10.0
14272,119.0,64.0,syncorazor,5.0,10.0
14273,81.0,64.0,syncorazor,5.0,10.0
14274,118.0,64.0,syncorazor,5.0,10.0
14275,130.0,64.0,syncorazor,5.0,10.0
14276,52.0,64.0,syncorazor,5.0,10.0
14277,57.0,64.0,syncorazor,5.0,10.0
14278,115.0,64.0,syncorazor,5.0,10.0
14279,50.0,64.0,syncorazor,5.0,10.0
14280,81.0,64.0,syncorazor,5.0,10.0
14281,51.0,64.0,syncorazor,5.0,10.0
14282,12.0,64.0,syncorazor,5.0,10.0
14283,58.0,64.0,syncorazor,5.0,10.0
14284,66.0,64.0,syncorazor,5.0,10.0
14285,11.0,64.0,syncorazor,5.0,10.0
14286,52.0,64.0,syncorazor,5.0,10.0
14287,117.0,64.0,syncorazor,5.0,10.0
14288,86.0,64.0,syncorazor,5.0,10.0
14289,79.0,64.0,syncorazor,5.0,10.0
14290,58.0,64.0,syncorazor,5.0,10.0
14291,109.0,64.0,syncorazor,5.0,10.0
14292,129.0,64.0,syncorazor,5.0,10.0
14293,116.0,64.0,syncorazor,5.0,10.0
14294,21.0,64.0,syncorazor,5.0,10.0
14295,52.0,64.0,syncorazor,5.0,10.0
14296,81.0,64.0,syncorazor,5.0,10.0
14297,85.0,64.0,syncorazor,5.0,10.0
14298,131.0,64.0,syncorazor,5.0,10.0
14299,127.0,64.0,syncorazor,5.0,10.0
14300,118.0,64.0,syncorazor,5.0,10.0
14301,57.0,64.0,syncorazor,5.0,10.0
14302,13.0,64.0,syncorazor,5.0,10.0
14303,116.0,64.0,syncorazor,5.0,10.0
14304,15.0,64.0,syncorazor,5.0,10.0
14305,81.0,64.0,syncorazor,5.0,10.0
14306,108.0,64.0,syncorazor,5.0,10.0
14307,84.0,64.0,syncorazor,5.0,10.0
14308,67.0,64.0,syncorazor,5.0,10.0
14309,14.0,64.0,syncorazor,5.0,10.0
14310,67.0,64.0,syncorazor,5.0,10.0
14311,119.0,64.0,syncorazor,5.0,10.0
14312,81.0,64.0,syncorazor,5.0,10.0
14313,52.0,64.0,syncorazor,5.0,10.0
14314,52.0,64.0,syncorazor,5.0,10.0
14315,53.0,64.0,syncorazor,5.0,10.0
14316,118.0,64.0,syncorazor,5.0,10.0
14317,22.0,64.0,syncorazor,5.0,10.0
14318,4.0,64.0,syncorazor,5.0,10.0
14319,65.0,64.0,syncorazor,5.0,10.0
14320,107.0,64.0,syncorazor,5.0,10.0
14321,20.0,64.0,syncorazor,5.0,10.0
14322,51.0,64.0,syncorazor,5.0,10.0
14323,80.0,64.0,syncorazor,5.0,10.0
14324,21.0,64.0,syncorazor,5.0,10.0
14325,19.0,64.0,syncorazor,5.0,10.0
14326,77.0,64.0,syncorazor,5.0,10.0
14327,78.0,64.0,syncorazor,5.0,10.0
14328,14.0,64.0,syncorazor,5.0,10.0
14329,49.0,64.0,syncorazor,5.0,10.0
14330,63.0,64.0,syncorazor,5.0,10.0
14331,107.0,64.0,syncorazor,5.0,10.0
14332,128.0,64.0,syncorazor,5.0,10.0
14333,118.0,64.0,syncorazor,5.0,10.0
14334,79.0,64.0,syncorazor,5.0,10.0
14335,116.0,64.0,syncorazor,5.0,10.0
14336,80.0,64.0,syncorazor,5.0,10.0
14337,118.0,64.0,syncorazor,5.0,10.0
14338,127.0,64.0,syncorazor,5.0,10.0
14339,52.0,64.0,syncorazor,5.0,10.0
14340,57.0,64.0,syncorazor,5.0,10.0
14341,118.0,64.0,syncorazor,5.0,10.0
14342,51.0,64.0,syncorazor,5.0,10.0
14343,79.0,64.0,syncorazor,5.0,10.0
14344,51.0,64.0,syncorazor,5.0,10.0
14345,3.0,64.0,syncorazor,5.0,10.0
14346,55.0,64.0,syncorazor,5.0,10.0
14347,64.0,64.0,syncorazor,5.0,10.0
14348,7.0,64.0,syncorazor,5.0,10.0
14349,48.0,64.0,syncorazor,5.0,10.0
14350,117.0,64.0,syncorazor,5.0,10.0
14351,80.0,64.0,syncorazor,5.0,10.0
14352,79.0,64.0,syncorazor,5.0,10.0
14353,53.0,64.0,syncorazor,5.0,10.0
14354,106.0,64.0,syncorazor,5.0,10.0
14355,127.0,64.0,syncorazor,5.0,10.0
14356,114.0,64.0,syncorazor,5.0,10.0
14357,20.0,64.0,syncorazor,5.0,10.0
14358,50.0,64.0,syncorazor,5.0,10.0
14359,80.0,64.0,syncorazor,5.0,10.0
14360,82.0,64.0,syncorazor,5.0,10.0
14361,126.0,64.0,syncorazor,5.0,10.0
14362,126.0,64.0,syncorazor,5.0,10.0
14363,118.0,64.0,syncorazor,5.0,10.0
14364,54.0,64.0,syncorazor,5.0,10.0
14365,13.0,64.0,syncorazor,5.0,10.0
14366,116.0,64.0,syncorazor,5.0,10.0
14367,15.0,64.0,syncorazor,5.0,10.0
14368,80.0,64.0,syncorazor,5.0,10.0
14369,107.0,64.0,syncorazor,5.0,10.0
14370,82.0,64.0,syncorazor,5.0,10.0
14371,63.0,64.0,syncorazor,5.0,10.0
14372,15.0,64.0,syncorazor,5.0,10.0
14373,62.0,64.0,syncorazor,5.0,10.0
14374,116.0,64.0,syncorazor,5.0,10.0
14375,83.0,64.0,syncorazor,5.0,10.0
14376,50.0,64.0,syncorazor,5.0,10.0
14377,51.0,64.0,syncorazor,5.0,10.0
14378,53.0,64.0,syncorazor,5.0,10.0
14379,119.0,64.0,syncorazor,5.0,10.0
14380,20.0,64.0,syncorazor,5.0,10.0
14381,6.0,64.0,syncorazor,5.0,10.0
14382,63.0,64.0,syncorazor,5.0,10.0
14383,107.0,64.0,syncorazor,5.0,10.0
14384,19.0,64.0,syncorazor,5.0,10.0
14385,53.0,64.0,syncorazor,5.0,10.0
14386,78.0,64.0,syncorazor,5.0,10.0
14387,17.0,64.0,syncorazor,5.0,10.0
14388,20.0,64.0,syncorazor,5.0,10.0
14389,78.0,64.0,syncorazor,5.0,10.0
14390,79.0,64.0,syncorazor,5.0,10.0
14391,15.0,64.0,syncorazor,5.0,10.0
14392,51.0,64.0,syncorazor,5.0,10.0
14393,64.0,64.0,syncorazor,5.0,10.0
14394,109.0,64.0,syncorazor,5.0,10.0
14395,130.0,64.0,syncorazor,5.0,10.0
14396,118.0,64.0,syncorazor,5.0,10.0
14397,81.0,64.0,syncorazor,5.0,10.0
14398,118.0,64.0,syncorazor,5.0,10.0
14399,81.0,64.0,syncorazor,5.0,10.0
14400,117.0,64.0,syncorazor,5.0,10.0
14401,129.0,64.0,syncorazor,5.0,10.0
14402,52.0,64.0,syncorazor,5.0,10.0
14403,57.0,64.0,syncorazor,5.0,10.0
14404,117.0,64.0,syncorazor,5.0,10.0
14405,50.0,64.0,syncorazor,5.0,10.0
14406,82.0,64.0,syncorazor,5.0,10.0
14407,52.0,64.0,syncorazor,5.0,10.0
14408,5.0,64.0,syncorazor,5.0,10.0
14409,56.0,64.0,syncorazor,5.0,10.0
14410,65.0,64.0,syncorazor,5.0,10.0
14411,8.0,64.0,syncorazor,5.0,10.0
14412,49.0,64.0,syncorazor,5.0,10.0
14413,119.0,64.0,syncorazor,5.0,10.0
14414,83.0,64.0,syncorazor,5.0,10.0
14415,77.0,64.0,syncorazor,5.0,10.0
14416,55.0,64.0,syncorazor,5.0,10.0
14417,107.0,64.0,syncorazor,5.0,10.0
14418,131.0,64.0,syncorazor,5.0,10.0
14419,116.0,64.0,syncorazor,5.0,10.0
14420,17.0,64.0,syncorazor,5.0,10.0
14421,52.0,64.0,syncorazor,5.0,10.0
14422,81.0,64.0,syncorazor,5.0,10.0
14423,83.0,64.0,syncorazor,5.0,10.0
14424,129.0,64.0,syncorazor,5.0,10.0
14425,129.0,64.0,syncorazor,5.0,10.0
14426,119.0,64.0,syncorazor,5.0,10.0
14427,57.0,64.0,syncorazor,5.0,10.0
14428,15.0,64.0,syncorazor,5.0,10.0
14429,117.0,64.0,syncorazor,5.0,10.0
14430,16.0,64.0,syncorazor,5.0,10.0
14431,80.0,64.0,syncorazor,5.0,10.0
14432,107.0,64.0,syncorazor,5.0,10.0
14433,84.0,64.0,syncorazor,5.0,10.0
14434,65.0,64.0,syncorazor,5.0,10.0
14435,17.0,64.0,syncorazor,5.0,10.0
14436,64.0,64.0,syncorazor,5.0,10.0
14437,117.0,64.0,syncorazor,5.0,10.0
14438,85.0,64.0,syncorazor,5.0,10.0
14439,50.0,64.0,syncorazor,5.0,10.0
14440,52.0,64.0,syncorazor,5.0,10.0
14441,52.0,64.0,syncorazor,5.0,10.0
14442,116.0,64.0,syncorazor,5.0,10.0
14443,17.0,64.0,syncorazor,5.0,10.0
14444,10.0,64.0,syncorazor,5.0,10.0
14445,70.0,64.0,syncorazor,5.0,10.0
14446,106.0,64.0,syncorazor,5.0,10.0
14447,20.0,64.0,syncorazor,5.0,10.0
14448,48.0,64.0,syncorazor,5.0,10.0
14449,83.0,64.0,syncorazor,5.0,10.0
14450,20.0,64.0,syncorazor,5.0,10.0
14451,19.0,64.0,syncorazor,5.0,10.0
14452,82.0,64.0,syncorazor,5.0,10.0
14453,82.0,64.0,syncorazor,5.0,10.0
14454,16.0,64.0,syncorazor,5.0,10.0
14455,53.0,64.0,syncorazor,5.0,10.0
14456,67.0,64.0,syncorazor,5.0,10.0
14457,111.0,64.0,syncorazor,5.0,10.0
14458,134.0,64.0,syncorazor,5.0,10.0
14459,118.0,64.0,syncorazor,5.0,10.0
14460,82.0,64.0,syncorazor,5.0,10.0
14461,124.0,64.0,syncorazor,5.0,10.0
14462,82.0,64.0,syncorazor,5.0,10.0
14463,127.0,64.0,syncorazor,5.0,10.0
14464,135.0,64.0,syncorazor,5.0,10.0
14465,49.0,64.0,syncorazor,5.0,10.0
14466,58.0,64.0,syncorazor,5.0,10.0
14467,118.0,64.0,syncorazor,5.0,10.0
14468,53.0,64.0,syncorazor,5.0,10.0
14469,82.0,64.0,syncorazor,5.0,10.0
14470,54.0,64.0,syncorazor,5.0,10.0
14471,10.0,64.0,syncorazor,5.0,10.0
14472,58.0,64.0,syncorazor,5.0,10.0
14473,69.0,64.0,syncorazor,5.0,10.0
14474,9.0,64.0,syncorazor,5.0,10.0
14475,54.0,64.0,syncorazor,5.0,10.0
14476,117.0,64.0,syncorazor,5.0,10.0
14477,87.0,64.0,syncorazor,5.0,10.0
14478,78.0,64.0,syncorazor,5.0,10.0
14479,59.0,64.0,syncorazor,5.0,10.0
14480,110.0,64.0,syncorazor,5.0,10.0
14481,132.0,64.0,syncorazor,5.0,10.0
14482,122.0,64.0,syncorazor,5.0,10.0
14483,21.0,64.0,syncorazor,5.0,10.0
14484,48.0,64.0,syncorazor,5.0,10.0
14485,83.0,64.0,syncorazor,5.0,10.0
14486,84.0,64.0,syncorazor,5.0,10.0
14487,131.0,64.0,syncorazor,5.0,10.0
14488,131.0,64.0,syncorazor,5.0,10.0
14489,116.0,64.0,syncorazor,5.0,10.0
14490,54.0,64.0,syncorazor,5.0,10.0
14491,19.0,64.0,syncorazor,5.0,10.0
14492,127.0,64.0,syncorazor,5.0,10.0
14493,15.0,64.0,syncorazor,5.0,10.0
14494,82.0,64.0,syncorazor,5.0,10.0
14495,112.0,64.0,syncorazor,5.0,10.0
14496,88.0,64.0,syncorazor,5.0,10.0
14497,66.0,64.0,syncorazor,5.0,10.0
14498,16.0,64.0,syncorazor,5.0,10.0
14499,65.0,64.0,syncorazor,5.0,10.0
14500,120.0,64.0,syncorazor,5.0,10.0
14501,87.0,64.0,syncorazor,5.0,10.0
14502,55.0,64.0,syncorazor,5.0,10.0
14503,49.0,64.0,syncorazor,5.0,10.0
14504,51.0,64.0,syncorazor,5.0,10.0
14505,116.0,64.0,syncorazor,5.0,10.0
14506,21.0,64.0,syncorazor,5.0,10.0
14507,9.0,64.0,syncorazor,5.0,10.0
14508,62.0,64.0,syncorazor,5.0,10.0
14509,107.0,64.0,syncorazor,5.0,10.0
14510,19.0,64.0,syncorazor,5.0,10.0
14511,49.0,64.0,syncorazor,5.0,10.0
14512,80.0,64.0,syncorazor,5.0,10.0
14513,18.0,64.0,syncorazor,5.0,10.0
14514,18.0,64.0,syncorazor,5.0,10.0
14515,74.0,64.0,syncorazor,5.0,10.0
14516,76.0,64.0,syncorazor,5.0,10.0
14517,14.0,64.0,syncorazor,5.0,10.0
14518,50.0,64.0,syncorazor,5.0,10.0
14519,63.0,64.0,syncorazor,5.0,10.0
14520,104.0,64.0,syncorazor,5.0,10.0
14521,126.0,64.0,syncorazor,5.0,10.0
14522,114.0,64.0,syncorazor,5.0,10.0
14523,76.0,64.0,syncorazor,5.0,10.0
14524,115.0,64.0,syncorazor,5.0,10.0
14525,78.0,64.0,syncorazor,5.0,10.0
14526,112.0,64.0,syncorazor,5.0,10.0
14527,126.0,64.0,syncorazor,5.0,10.0
14528,50.0,64.0,syncorazor,5.0,10.0
14529,54.0,64.0,syncorazor,5.0,10.0
14530,113.0,64.0,syncorazor,5.0,10.0
14531,48.0,64.0,syncorazor,5.0,10.0
14532,74.0,64.0,syncorazor,5.0,10.0
14533,47.0,64.0,syncorazor,5.0,10.0
14534,10.0,64.0,syncorazor,5.0,10.0
14535,55.0,64.0,syncorazor,5.0,10.0
14536,59.0,64.0,syncorazor,5.0,10.0
14537,9.0,64.0,syncorazor,5.0,10.0
14538,51.0,64.0,syncorazor,5.0,10.0
14539,118.0,64.0,syncorazor,5.0,10.0
14540,85.0,64.0,syncorazor,5.0,10.0
14541,77.0,64.0,syncorazor,5.0,10.0
14542,57.0,64.0,syncorazor,5.0,10.0
14543,108.0,64.0,syncorazor,5.0,10.0
14544,129.0,64.0,syncorazor,5.0,10.0
14545,111.0,64.0,syncorazor,5.0,10.0
14546,21.0,64.0,syncorazor,5.0,10.0
14547,49.0,64.0,syncorazor,5.0,10.0
14548,77.0,64.0,syncorazor,5.0,10.0
14549,83.0,64.0,syncorazor,5.0,10.0
14550,128.0,64.0,syncorazor,5.0,10.0
14551,125.0,64.0,syncorazor,5.0,10.0
14552,117.0,64.0,syncorazor,5.0,10.0
14553,55.0,64.0,syncorazor,5.0,10.0
14554,10.0,64.0,syncorazor,5.0,10.0
14555,114.0,64.0,syncorazor,5.0,10.0
14556,13.0,64.0,syncorazor,5.0,10.0
14557,78.0,64.0,syncorazor,5.0,10.0
14558,106.0,64.0,syncorazor,5.0,10.0
14559,80.0,64.0,syncorazor,5.0,10.0
14560,61.0,64.0,syncorazor,5.0,10.0
14561,15.0,64.0,syncorazor,5.0,10.0
14562,63.0,64.0,syncorazor,5.0,10.0
14563,114.0,64.0,syncorazor,5.0,10.0
14564,81.0,64.0,syncorazor,5.0,10.0
14565,49.0,64.0,syncorazor,5.0,10.0
14566,49.0,64.0,syncorazor,5.0,10.0
14567,52.0,64.0,syncorazor,5.0,10.0
14568,116.0,64.0,syncorazor,5.0,10.0
14569,20.0,64.0,syncorazor,5.0,10.0
14570,6.0,64.0,syncorazor,5.0,10.0
14571,62.0,64.0,syncorazor,5.0,10.0
14572,106.0,64.0,syncorazor,5.0,10.0
14573,18.0,64.0,syncorazor,5.0,10.0
14574,51.0,64.0,syncorazor,5.0,10.0
14575,78.0,64.0,syncorazor,5.0,10.0
14576,18.0,64.0,syncorazor,5.0,10.0
14577,18.0,64.0,syncorazor,5.0,10.0
14578,77.0,64.0,syncorazor,5.0,10.0
14579,77.0,64.0,syncorazor,5.0,10.0
14580,10.0,64.0,syncorazor,5.0,10.0
14581,50.0,64.0,syncorazor,5.0,10.0
14582,64.0,64.0,syncorazor,5.0,10.0
14583,105.0,64.0,syncorazor,5.0,10.0
14584,129.0,64.0,syncorazor,5.0,10.0
14585,116.0,64.0,syncorazor,5.0,10.0
14586,81.0,64.0,syncorazor,5.0,10.0
14587,113.0,64.0,syncorazor,5.0,10.0
14588,79.0,64.0,syncorazor,5.0,10.0
14589,115.0,64.0,syncorazor,5.0,10.0
14590,128.0,64.0,syncorazor,5.0,10.0
14591,51.0,64.0,syncorazor,5.0,10.0
14592,54.0,64.0,syncorazor,5.0,10.0
14593,118.0,64.0,syncorazor,5.0,10.0
14594,50.0,64.0,syncorazor,5.0,10.0
14595,79.0,64.0,syncorazor,5.0,10.0
14596,50.0,64.0,syncorazor,5.0,10.0
14597,6.0,64.0,syncorazor,5.0,10.0
14598,56.0,64.0,syncorazor,5.0,10.0
14599,63.0,64.0,syncorazor,5.0,10.0
14600,4.0,64.0,syncorazor,5.0,10.0
14601,48.0,64.0,syncorazor,5.0,10.0
14602,117.0,64.0,syncorazor,5.0,10.0
14603,83.0,64.0,syncorazor,5.0,10.0
14604,75.0,64.0,syncorazor,5.0,10.0
14605,53.0,64.0,syncorazor,5.0,10.0
14606,105.0,64.0,syncorazor,5.0,10.0
14607,128.0,64.0,syncorazor,5.0,10.0
14608,111.0,64.0,syncorazor,5.0,10.0
14609,19.0,64.0,syncorazor,5.0,10.0
14610,51.0,64.0,syncorazor,5.0,10.0
14611,81.0,64.0,syncorazor,5.0,10.0
14612,82.0,64.0,syncorazor,5.0,10.0
14613,129.0,64.0,syncorazor,5.0,10.0
14614,129.0,64.0,syncorazor,5.0,10.0
14615,117.0,64.0,syncorazor,5.0,10.0
14616,55.0,64.0,syncorazor,5.0,10.0
14617,11.0,64.0,syncorazor,5.0,10.0
14618,114.0,64.0,syncorazor,5.0,10.0
14619,9.0,64.0,syncorazor,5.0,10.0
14620,81.0,64.0,syncorazor,5.0,10.0
14621,106.0,64.0,syncorazor,5.0,10.0
14622,82.0,64.0,syncorazor,5.0,10.0
14623,61.0,64.0,syncorazor,5.0,10.0
14624,13.0,64.0,syncorazor,5.0,10.0
14625,62.0,64.0,syncorazor,5.0,10.0
14626,114.0,64.0,syncorazor,5.0,10.0
14627,82.0,64.0,syncorazor,5.0,10.0
14628,50.0,64.0,syncorazor,5.0,10.0
14629,50.0,64.0,syncorazor,5.0,10.0
14630,50.0,64.0,syncorazor,5.0,10.0
14631,118.0,64.0,syncorazor,5.0,10.0
14632,18.0,64.0,syncorazor,5.0,10.0
14633,7.0,64.0,syncorazor,5.0,10.0
14634,67.0,64.0,syncorazor,5.0,10.0
14635,111.0,64.0,syncorazor,5.0,10.0
14636,22.0,64.0,syncorazor,5.0,10.0
14637,54.0,64.0,syncorazor,5.0,10.0
14638,83.0,64.0,syncorazor,5.0,10.0
14639,22.0,64.0,syncorazor,5.0,10.0
14640,20.0,64.0,syncorazor,5.0,10.0
14641,82.0,64.0,syncorazor,5.0,10.0
14642,81.0,64.0,syncorazor,5.0,10.0
14643,19.0,64.0,syncorazor,5.0,10.0
14644,55.0,64.0,syncorazor,5.0,10.0
14645,68.0,64.0,syncorazor,5.0,10.0
14646,110.0,64.0,syncorazor,5.0,10.0
14647,133.0,64.0,syncorazor,5.0,10.0
14648,121.0,64.0,syncorazor,5.0,10.0
14649,84.0,64.0,syncorazor,5.0,10.0
14650,121.0,64.0,syncorazor,5.0,10.0
14651,84.0,64.0,syncorazor,5.0,10.0
14652,120.0,64.0,syncorazor,5.0,10.0
14653,130.0,64.0,syncorazor,5.0,10.0
14654,55.0,64.0,syncorazor,5.0,10.0
14655,57.0,64.0,syncorazor,5.0,10.0
14656,121.0,64.0,syncorazor,5.0,10.0
14657,55.0,64.0,syncorazor,5.0,10.0
14658,84.0,64.0,syncorazor,5.0,10.0
14659,54.0,64.0,syncorazor,5.0,10.0
14660,10.0,64.0,syncorazor,5.0,10.0
14661,59.0,64.0,syncorazor,5.0,10.0
14662,68.0,64.0,syncorazor,5.0,10.0
14663,10.0,64.0,syncorazor,5.0,10.0
14664,53.0,64.0,syncorazor,5.0,10.0
14665,118.0,64.0,syncorazor,5.0,10.0
14666,83.0,64.0,syncorazor,5.0,10.0
14667,79.0,64.0,syncorazor,5.0,10.0
14668,57.0,64.0,syncorazor,5.0,10.0
14669,110.0,64.0,syncorazor,5.0,10.0
14670,132.0,64.0,syncorazor,5.0,10.0
14671,121.0,64.0,syncorazor,5.0,10.0
14672,21.0,64.0,syncorazor,5.0,10.0
14673,55.0,64.0,syncorazor,5.0,10.0
14674,84.0,64.0,syncorazor,5.0,10.0
14675,86.0,64.0,syncorazor,5.0,10.0
14676,132.0,64.0,syncorazor,5.0,10.0
14677,132.0,64.0,syncorazor,5.0,10.0
14678,120.0,64.0,syncorazor,5.0,10.0
14679,59.0,64.0,syncorazor,5.0,10.0
14680,17.0,64.0,syncorazor,5.0,10.0
14681,120.0,64.0,syncorazor,5.0,10.0
14682,16.0,64.0,syncorazor,5.0,10.0
14683,84.0,64.0,syncorazor,5.0,10.0
14684,109.0,64.0,syncorazor,5.0,10.0
14685,87.0,64.0,syncorazor,5.0,10.0
14686,66.0,64.0,syncorazor,5.0,10.0
14687,14.0,64.0,syncorazor,5.0,10.0
14688,65.0,64.0,syncorazor,5.0,10.0
14689,121.0,64.0,syncorazor,5.0,10.0
14690,86.0,64.0,syncorazor,5.0,10.0
14691,54.0,64.0,syncorazor,5.0,10.0
14692,52.0,64.0,syncorazor,5.0,10.0
14693,55.0,64.0,syncorazor,5.0,10.0
14694,119.0,64.0,syncorazor,5.0,10.0
14695,21.0,64.0,syncorazor,5.0,10.0
14696,8.0,64.0,syncorazor,5.0,10.0
14697,66.0,64.0,syncorazor,5.0,10.0
14698,105.0,64.0,syncorazor,5.0,10.0
14699,19.0,64.0,syncorazor,5.0,10.0
14700,47.0,64.0,syncorazor,5.0,10.0
14701,79.0,64.0,syncorazor,5.0,10.0
14702,18.0,64.0,syncorazor,5.0,10.0
14703,17.0,64.0,syncorazor,5.0,10.0
14704,78.0,64.0,syncorazor,5.0,10.0
14705,80.0,64.0,syncorazor,5.0,10.0
14706,15.0,64.0,syncorazor,5.0,10.0
14707,52.0,64.0,syncorazor,5.0,10.0
14708,65.0,64.0,syncorazor,5.0,10.0
14709,106.0,64.0,syncorazor,5.0,10.0
14710,130.0,64.0,syncorazor,5.0,10.0
14711,117.0,64.0,syncorazor,5.0,10.0
14712,80.0,64.0,syncorazor,5.0,10.0
14713,121.0,64.0,syncorazor,5.0,10.0
14714,80.0,64.0,syncorazor,5.0,10.0
14715,118.0,64.0,syncorazor,5.0,10.0
14716,131.0,64.0,syncorazor,5.0,10.0
14717,48.0,64.0,syncorazor,5.0,10.0
14718,56.0,64.0,syncorazor,5.0,10.0
14719,118.0,64.0,syncorazor,5.0,10.0
14720,49.0,64.0,syncorazor,5.0,10.0
14721,80.0,64.0,syncorazor,5.0,10.0
14722,52.0,64.0,syncorazor,5.0,10.0
14723,8.0,64.0,syncorazor,5.0,10.0
14724,56.0,64.0,syncorazor,5.0,10.0
14725,65.0,64.0,syncorazor,5.0,10.0
14726,7.0,64.0,syncorazor,5.0,10.0
14727,52.0,64.0,syncorazor,5.0,10.0
14728,116.0,64.0,syncorazor,5.0,10.0
14729,85.0,64.0,syncorazor,5.0,10.0
14730,76.0,64.0,syncorazor,5.0,10.0
14731,56.0,64.0,syncorazor,5.0,10.0
14732,106.0,64.0,syncorazor,5.0,10.0
14733,130.0,64.0,syncorazor,5.0,10.0
14734,119.0,64.0,syncorazor,5.0,10.0
14735,19.0,64.0,syncorazor,5.0,10.0
14736,47.0,64.0,syncorazor,5.0,10.0
14737,81.0,64.0,syncorazor,5.0,10.0
14738,83.0,64.0,syncorazor,5.0,10.0
14739,131.0,64.0,syncorazor,5.0,10.0
14740,131.0,64.0,syncorazor,5.0,10.0
14741,116.0,64.0,syncorazor,5.0,10.0
